Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
22.546811027754295,7.195521016351138,397.9323809232518,24.862558920244016,Good,"Water is suitable for consumption, but may require treatment."
19.46258047416241,7.292813475252605,926.7273025309526,82.14394565100116,Poor,Water is of poor quality and may require significant treatment.
4.780641890413523,7.230208996647055,562.3074897076013,70.78476518449534,Moderate,"Water is acceptable, but may have some impurities."
28.294957743686965,6.224088565245576,371.101115798731,7.431720968925736,Unacceptable,Water is not suitable for consumption.
31.810710074611766,7.559402702024231,21.708241958367292,70.87261306078643,Poor,Water is of poor quality and may require significant treatment.
48.7630886295895,7.799958697483522,37.52629425419951,53.4389370440511,Poor,Water is of poor quality and may require significant treatment.
10.234485384998038,6.366705760880316,851.2793500031369,13.429945550201039,Unacceptable,Water is not suitable for consumption.
3.1627603978559127,8.160393154150924,792.4301178119559,3.323703282969892,Poor,Water is of poor quality and may require significant treatment.
21.04782689205364,6.976426187419765,122.32426000927299,22.086439604235775,Excellent,Water is of exceptional quality.
34.83025988126463,6.6459436174678785,910.0555767258543,5.591901520536446,Poor,Water is of poor quality and may require significant treatment.
19.15158517522844,6.7037891127441025,282.6238359798653,22.812532385306206,Excellent,Water is of exceptional quality.
28.759656090738382,6.623749367783198,258.14789175489784,46.30090768481382,Excellent,Water is of exceptional quality.
31.199127779483536,6.734626430541935,821.2712863953094,81.47621634305024,Poor,Water is of poor quality and may require significant treatment.
9.03061040049944,6.08745383492779,379.32072407782226,71.47080991552795,Unacceptable,Water is not suitable for consumption.
44.70174442040749,7.250722868846397,75.47370653400098,78.44688315244002,Excellent,Water is of exceptional quality.
9.042210205386054,7.239270209033117,459.8586362092083,84.08980132100562,Good,"Water is suitable for consumption, but may require treatment."
10.26376712722204,8.480565043516581,63.96349911095533,26.57591972931358,Poor,Water is of poor quality and may require significant treatment.
43.46054317484126,8.705113100855186,343.114235884129,43.421324978067965,Unacceptable,Water is not suitable for consumption.
18.057128246619943,6.0694286157369,75.64702588254202,1.749554580230428,Unacceptable,Water is not suitable for consumption.
20.618517737526737,7.214738300190198,288.60560528170356,99.39546676284584,Excellent,Water is of exceptional quality.
12.070382745512742,7.67710701177162,969.5854671483467,77.82890665618213,Poor,Water is of poor quality and may require significant treatment.
14.70678822791474,7.00196122429999,320.2671840626561,48.64729115373005,Good,"Water is suitable for consumption, but may require treatment."
6.434069361598671,7.394387746173225,406.88441788477945,92.22104773187488,Good,"Water is suitable for consumption, but may require treatment."
2.8990483482138893,6.566823855816709,389.07051438447036,50.24347349691919,Good,"Water is suitable for consumption, but may require treatment."
27.18656603509071,7.918152811123306,403.6686603327143,90.33354069439606,Poor,Water is of poor quality and may require significant treatment.
47.84821670785791,8.650720225885326,474.1197380870964,75.29815137647623,Unacceptable,Water is not suitable for consumption.
39.350418304359486,6.418027203663454,168.12691513101262,98.20463347235902,Unacceptable,Water is not suitable for consumption.
28.638608704662914,6.629099668978657,535.488228900439,11.66892259590343,Moderate,"Water is acceptable, but may have some impurities."
3.376562013917167,8.593482533873047,647.5754696769231,58.59384662060747,Unacceptable,Water is not suitable for consumption.
28.677400153776283,7.3180861560640995,780.4283962903953,10.192227855917945,Moderate,"Water is acceptable, but may have some impurities."
1.7723195584807783,6.180808776336997,710.8477654504118,72.95132063004847,Unacceptable,Water is not suitable for consumption.
38.044501078436795,6.612714345113554,305.70904117576293,25.720661282048297,Good,"Water is suitable for consumption, but may require treatment."
12.599919849315361,6.876992776147931,80.06735655896003,46.89126366327947,Excellent,Water is of exceptional quality.
47.16987209748009,6.8213641318242875,660.6009941357154,62.276563664876065,Moderate,"Water is acceptable, but may have some impurities."
3.112235910625838,8.192465967225255,637.9564291348071,45.02287486252771,Poor,Water is of poor quality and may require significant treatment.
12.614603054627304,6.739614876844678,26.55696725189971,48.89129121399145,Excellent,Water is of exceptional quality.
35.44273636070213,7.617357684315435,186.846967251596,93.21121925543251,Poor,Water is of poor quality and may require significant treatment.
25.62236266136354,8.109493908008092,754.0649006707962,0.3423856022041538,Poor,Water is of poor quality and may require significant treatment.
44.24072242906244,6.586715151804065,388.4447540477525,75.7150819880815,Good,"Water is suitable for consumption, but may require treatment."
37.110671387562974,8.992116985415667,89.23282419509215,40.30494107540795,Unacceptable,Water is not suitable for consumption.
19.63237720218187,7.034664780072111,520.1045962001984,81.07434039022151,Moderate,"Water is acceptable, but may have some impurities."
5.472888458642789,8.072830977313554,463.0262126003899,23.896650548693565,Poor,Water is of poor quality and may require significant treatment.
20.21396128296165,6.136730582187684,420.97072082271046,77.37848068861553,Unacceptable,Water is not suitable for consumption.
42.63196628361917,6.612581822691916,841.3317589314939,3.4626772432774566,Poor,Water is of poor quality and may require significant treatment.
8.990950881877701,7.997922243379742,851.461953254227,62.4293349811083,Poor,Water is of poor quality and may require significant treatment.
23.942903990042584,8.236498695229136,683.8391552224922,37.03467629030306,Poor,Water is of poor quality and may require significant treatment.
34.60318461037514,8.565605347982967,624.6386653253552,76.51203830983202,Unacceptable,Water is not suitable for consumption.
41.22551715924638,7.261743652516456,14.88733696820388,16.350525993539357,Excellent,Water is of exceptional quality.
1.79116012910161,8.334342196181723,558.0932207405051,73.91274926985366,Poor,Water is of poor quality and may require significant treatment.
12.716467869332593,6.487671289225704,334.10853857955414,92.57917741101905,Unacceptable,Water is not suitable for consumption.
15.747778612732011,6.892165334460684,876.5974217843652,56.125829231934766,Poor,Water is of poor quality and may require significant treatment.
28.86751469809397,7.514804511399502,875.3071362935568,93.04144164855289,Poor,Water is of poor quality and may require significant treatment.
40.004172191150595,7.897767289035459,685.8807947569641,98.70585977001858,Poor,Water is of poor quality and may require significant treatment.
12.904392251547424,6.75258843455254,187.66024883543164,76.35891936883142,Excellent,Water is of exceptional quality.
46.28135544028894,7.723844977503504,956.9388371889482,87.08825784036092,Poor,Water is of poor quality and may require significant treatment.
10.058550070699052,7.512727887973056,955.6830943586447,10.096814666261611,Poor,Water is of poor quality and may require significant treatment.
4.04291675221618,6.189477948259408,325.424037585035,13.228517684399431,Unacceptable,Water is not suitable for consumption.
6.920952791486368,7.481044078663409,358.3103579168763,59.89896389898347,Good,"Water is suitable for consumption, but may require treatment."
40.39387496873621,8.279150464415675,95.73018917554921,14.379239475228855,Poor,Water is of poor quality and may require significant treatment.
42.13444741810282,7.163187799454299,667.0657676347355,3.318391038723867,Moderate,"Water is acceptable, but may have some impurities."
25.560400674326218,7.686560699180199,752.8494996425857,68.10964805284576,Poor,Water is of poor quality and may require significant treatment.
23.693084835442036,6.1938507670845295,542.6737265087802,77.65772491030208,Unacceptable,Water is not suitable for consumption.
27.562864499624045,7.702310615701933,634.0968011486799,30.677562419408886,Poor,Water is of poor quality and may require significant treatment.
34.78604819527637,8.896583166634167,539.2329933887354,51.49993610530949,Unacceptable,Water is not suitable for consumption.
0.6140622294276143,7.8651850505489795,250.06708160029066,86.5659077024482,Poor,Water is of poor quality and may require significant treatment.
23.574376120725848,8.361970103076235,191.72007588238017,21.38757574917226,Poor,Water is of poor quality and may require significant treatment.
31.415040648519955,8.479597482074476,44.00957929009641,13.162487498118193,Poor,Water is of poor quality and may require significant treatment.
25.901221131156294,8.893250340184913,82.40637990408595,74.75143439777312,Unacceptable,Water is not suitable for consumption.
13.223370330475282,8.392087565802488,407.3128561980276,66.24314610660217,Poor,Water is of poor quality and may require significant treatment.
38.11155555080239,6.669101677712286,401.6710296078586,92.87951397317707,Good,"Water is suitable for consumption, but may require treatment."
40.014873683109606,8.61898549478514,158.68105498140005,13.320448549617003,Unacceptable,Water is not suitable for consumption.
44.0934049296401,6.391638647412399,42.790115244661585,74.31535843431612,Unacceptable,Water is not suitable for consumption.
24.569056147700636,6.742627462003623,811.2593306013173,82.22713958120875,Poor,Water is of poor quality and may require significant treatment.
31.168879940894524,7.293189768065914,562.8564972101782,53.21541117776716,Moderate,"Water is acceptable, but may have some impurities."
18.30966473172416,6.233981695505389,682.8548066791891,96.98639778615347,Unacceptable,Water is not suitable for consumption.
2.1572508592716586,6.969500970239417,979.8921774542265,49.986838083927886,Poor,Water is of poor quality and may require significant treatment.
3.896625180684871,6.822652492809976,589.8633801755591,7.082640456756318,Moderate,"Water is acceptable, but may have some impurities."
6.358869230459274,6.613167638452715,55.28680562103605,62.64161242836839,Excellent,Water is of exceptional quality.
44.34149593056801,6.961986847634333,961.4805161180687,68.37530778913319,Poor,Water is of poor quality and may require significant treatment.
13.03948308428704,8.693361813669597,769.2349144459397,22.885212691138022,Unacceptable,Water is not suitable for consumption.
35.83352721910658,8.72746881659586,777.2830366916994,47.054553831811816,Unacceptable,Water is not suitable for consumption.
3.3335094934247413,7.770617897516347,412.89229085320557,57.06041145888059,Poor,Water is of poor quality and may require significant treatment.
31.20986795752919,6.609992626003567,156.6215959841185,98.0612379711077,Excellent,Water is of exceptional quality.
33.62943490547355,8.845126240853629,681.4508828037207,35.87118823500312,Unacceptable,Water is not suitable for consumption.
18.570066228083874,7.654698532166938,539.0528878066859,92.81491742137436,Poor,Water is of poor quality and may require significant treatment.
45.27565240875865,7.756675186301566,513.1922071556176,13.719630560794416,Poor,Water is of poor quality and may require significant treatment.
44.92716020544961,6.858540255572202,132.948379912874,39.365892618016964,Excellent,Water is of exceptional quality.
35.215066073629615,7.69306760816837,408.2381957191965,83.3407187043979,Poor,Water is of poor quality and may require significant treatment.
42.970633771859916,6.0754324703333475,666.9315516041663,77.45554149072453,Unacceptable,Water is not suitable for consumption.
7.842608085035008,6.087418201016907,318.54603378714216,8.77378177846786,Unacceptable,Water is not suitable for consumption.
45.9867395901326,6.293902301052711,161.42334571560824,89.42363410436538,Unacceptable,Water is not suitable for consumption.
49.97973174630254,6.930186385029026,464.37315128117984,75.80182031476662,Good,"Water is suitable for consumption, but may require treatment."
11.578749067012112,6.952380006665665,597.4848465214335,18.8160550321409,Moderate,"Water is acceptable, but may have some impurities."
37.12397910555813,7.488344765932451,349.65135674586,48.804304482327595,Good,"Water is suitable for consumption, but may require treatment."
29.429111563560937,7.005599051366484,682.5679931915765,76.12185478157394,Moderate,"Water is acceptable, but may have some impurities."
37.89690296048162,6.859577480740392,685.2552672223269,93.59222358497007,Moderate,"Water is acceptable, but may have some impurities."
8.142208227343762,8.794215479061817,205.82799550477537,92.59280396121787,Unacceptable,Water is not suitable for consumption.
13.741902170891823,8.883744590726208,624.3868521981998,53.184571401481186,Unacceptable,Water is not suitable for consumption.
21.461272717142364,6.6647041194473555,380.4534982775332,8.292335636651437,Good,"Water is suitable for consumption, but may require treatment."
16.642495753171676,7.104077920550616,950.9833263772855,25.99135528711287,Poor,Water is of poor quality and may require significant treatment.
33.54967496568074,8.635384402262705,217.40143143145997,65.79266880043913,Unacceptable,Water is not suitable for consumption.
44.359974833780754,8.636982973542079,87.94735978084445,25.065784404044333,Unacceptable,Water is not suitable for consumption.
42.37951027198649,6.467629915418176,977.4349270284721,1.2246303199427433,Unacceptable,Water is not suitable for consumption.
18.722289645432976,6.94139855238675,921.8652125088549,54.4117014426858,Poor,Water is of poor quality and may require significant treatment.
34.058780692267,6.432165786478546,901.7149240854629,9.310428911527513,Unacceptable,Water is not suitable for consumption.
35.988979613937076,6.764931353034754,938.6450096272899,67.68600465846157,Poor,Water is of poor quality and may require significant treatment.
40.75667681256368,8.974784674572996,673.4211548056395,15.6549855241083,Unacceptable,Water is not suitable for consumption.
29.679613248383973,8.648880094063143,63.76117118794766,82.21095049166401,Unacceptable,Water is not suitable for consumption.
38.20809596418272,7.890383583385624,468.38457055724626,53.29615051306913,Poor,Water is of poor quality and may require significant treatment.
47.793180138354565,6.327477350742633,364.16630562114125,40.717389882209396,Unacceptable,Water is not suitable for consumption.
45.68960188274902,8.978631085768795,398.95480284476236,97.12965354425734,Unacceptable,Water is not suitable for consumption.
13.343758414061785,6.8956974566255855,538.2640570656963,12.45555817370505,Moderate,"Water is acceptable, but may have some impurities."
12.595616655361951,7.089612541069112,765.9635354440907,72.74441111389397,Moderate,"Water is acceptable, but may have some impurities."
18.640655190457007,8.694136852788857,854.3703249517439,55.33553158889132,Unacceptable,Water is not suitable for consumption.
10.767665982834806,7.853824607563666,619.8978611051508,45.80290385416832,Poor,Water is of poor quality and may require significant treatment.
39.55238422102911,8.647841501816247,269.714665361543,47.594439530436794,Unacceptable,Water is not suitable for consumption.
27.77177101754653,8.968360322503091,683.8268472166375,46.645628742357225,Unacceptable,Water is not suitable for consumption.
19.258519755176877,6.776088686580749,913.4387971475936,80.45484464290189,Poor,Water is of poor quality and may require significant treatment.
32.48902153604538,6.229669669524134,467.40252891523005,8.72051312503067,Unacceptable,Water is not suitable for consumption.
7.369693127852067,8.264528374859337,746.3766904282685,19.479083889670346,Poor,Water is of poor quality and may require significant treatment.
2.289339120713957,6.596597992136065,534.6685784442783,40.70965459303986,Moderate,"Water is acceptable, but may have some impurities."
30.701842040049478,8.41853089670484,717.0805380928468,5.608407890635481,Poor,Water is of poor quality and may require significant treatment.
18.523684086757036,8.839578327722219,841.3257389704798,64.23260564814872,Unacceptable,Water is not suitable for consumption.
3.8755143091360744,8.32402943519951,354.61702110908743,71.7088980087941,Poor,Water is of poor quality and may require significant treatment.
35.06107139757423,7.279944644515925,352.4663268712991,27.231664648646415,Good,"Water is suitable for consumption, but may require treatment."
45.77101108022024,6.483390373601522,836.0770484613803,26.678536311761913,Unacceptable,Water is not suitable for consumption.
41.78010651827435,7.855609470182333,730.5092423023963,91.47319312414608,Poor,Water is of poor quality and may require significant treatment.
37.45792230749231,6.56538324784672,862.7736018853602,9.162020074519528,Poor,Water is of poor quality and may require significant treatment.
26.712016076204097,6.39300003300501,782.425433007603,31.58810320024077,Unacceptable,Water is not suitable for consumption.
34.76299587967045,7.507457743467242,92.48780235148068,89.65325607207089,Poor,Water is of poor quality and may require significant treatment.
12.853502705814524,8.119077161969326,417.09411745165323,27.66872583756309,Poor,Water is of poor quality and may require significant treatment.
33.90661764004352,8.945426172019639,725.2344194140409,49.71796290470903,Unacceptable,Water is not suitable for consumption.
25.286525840207336,8.216564712367497,551.5061539301614,47.10446133749976,Poor,Water is of poor quality and may require significant treatment.
24.868714414608284,7.120448564743939,168.42852767675421,50.910774990066024,Excellent,Water is of exceptional quality.
34.532266064323466,6.390880302299877,524.5203746975994,89.57472015454996,Unacceptable,Water is not suitable for consumption.
17.208612887629794,7.4534455377473225,731.0841689166333,56.70354382281077,Moderate,"Water is acceptable, but may have some impurities."
45.17341725178245,8.900136913131504,742.6070661467525,0.04131096390276312,Unacceptable,Water is not suitable for consumption.
23.102512672715157,6.664731929887948,274.681163495065,66.11401777553827,Excellent,Water is of exceptional quality.
36.1302936947181,8.60530715276751,270.7249913197318,33.5440134671956,Unacceptable,Water is not suitable for consumption.
45.14515247512339,7.341083950184596,855.7358689983655,50.365776444210695,Poor,Water is of poor quality and may require significant treatment.
8.228563742223061,7.070801662495983,731.562942531495,56.76713783301803,Moderate,"Water is acceptable, but may have some impurities."
33.1287959671137,8.295722910551964,711.5917977848926,51.94528387707818,Poor,Water is of poor quality and may require significant treatment.
47.744373002692136,6.84326075472761,564.1906543054486,0.9799773662673816,Moderate,"Water is acceptable, but may have some impurities."
34.33169231482944,7.449920952377185,93.59539970166043,85.20510115201773,Excellent,Water is of exceptional quality.
12.7762391149914,8.787519034809291,890.9859367016223,87.08035491498268,Unacceptable,Water is not suitable for consumption.
17.933323595971384,7.31450475200222,200.15677883135587,99.31809940166123,Excellent,Water is of exceptional quality.
35.48225338887558,7.641000711778693,914.9354750813783,44.53909004831016,Poor,Water is of poor quality and may require significant treatment.
15.048292129303825,7.954027248017721,924.891455293895,29.327105681133848,Poor,Water is of poor quality and may require significant treatment.
27.180835568145728,7.835432917914771,618.8475650397357,32.51414509912828,Poor,Water is of poor quality and may require significant treatment.
29.258212120051635,8.477795737503113,234.78886586421177,17.562846563506984,Poor,Water is of poor quality and may require significant treatment.
26.82690636084402,7.755006492427701,270.1051897893044,17.450906067311188,Poor,Water is of poor quality and may require significant treatment.
1.0637864599889135,7.060877322487906,970.7028128841341,79.83917063851958,Poor,Water is of poor quality and may require significant treatment.
7.121374452283585,7.136122344601533,946.8336106269663,76.67831051857836,Poor,Water is of poor quality and may require significant treatment.
14.484419381670483,6.421118720312622,758.474720901488,84.92111117114553,Unacceptable,Water is not suitable for consumption.
44.4645024333717,7.664697930758097,650.2266723395406,64.14409857391978,Poor,Water is of poor quality and may require significant treatment.
33.49595449033926,6.73767248777192,511.95024430580315,55.713740613332,Moderate,"Water is acceptable, but may have some impurities."
18.76160372568698,8.135983046123798,503.33914312895433,99.54597491651681,Poor,Water is of poor quality and may require significant treatment.
6.072026889419674,8.518106489851583,574.0575072125421,35.849336496202696,Unacceptable,Water is not suitable for consumption.
42.319833350537216,8.041386695100595,712.8615957635553,51.2398670834338,Poor,Water is of poor quality and may require significant treatment.
12.834284422862552,7.048932685602955,818.2480164741228,67.32696397869854,Poor,Water is of poor quality and may require significant treatment.
27.351030921724988,8.3892754636843,25.800643720656268,76.31049334005266,Poor,Water is of poor quality and may require significant treatment.
44.848355665289894,8.222412310882392,538.4105746968717,93.86375821224712,Poor,Water is of poor quality and may require significant treatment.
47.65133428072218,8.864034646708035,73.41476612186248,65.75873649084917,Unacceptable,Water is not suitable for consumption.
21.91737110436521,6.445466702234939,193.48786955905538,69.45710390230686,Unacceptable,Water is not suitable for consumption.
37.2836667226301,6.872088951720424,115.53906136181824,88.26190500499929,Excellent,Water is of exceptional quality.
22.002075943148153,7.215775857992738,935.042337496876,71.41590195184199,Poor,Water is of poor quality and may require significant treatment.
20.613145216217475,7.099194435710469,996.6768142962079,63.06921916887389,Poor,Water is of poor quality and may require significant treatment.
42.33370651870323,7.744716590494551,943.0193166270006,13.434379459848756,Poor,Water is of poor quality and may require significant treatment.
12.420370281373462,8.37703631208974,927.7464496601523,26.402816713770527,Poor,Water is of poor quality and may require significant treatment.
7.4690780533068875,7.731144915193189,485.3034508906712,75.4099646406756,Poor,Water is of poor quality and may require significant treatment.
38.188059742450534,7.466349583211908,870.5673856757916,99.14514242381706,Poor,Water is of poor quality and may require significant treatment.
29.989943172093948,8.665152962513032,651.5893338397282,8.349194134070913,Unacceptable,Water is not suitable for consumption.
3.2563775065789837,7.102528842765004,918.888745221927,45.57330151646731,Poor,Water is of poor quality and may require significant treatment.
11.146939753790603,7.239410524270277,862.4947214478699,27.60754022724742,Poor,Water is of poor quality and may require significant treatment.
21.62091568851932,6.200220248866684,144.0101695527165,39.72089937814401,Unacceptable,Water is not suitable for consumption.
0.6875246435275206,8.162437412091856,473.2149057137735,28.137602129407036,Poor,Water is of poor quality and may require significant treatment.
21.433222652622426,6.135832509527831,196.41427020762825,40.10854894837301,Unacceptable,Water is not suitable for consumption.
35.85952316895234,7.41844434253025,608.2399548356922,88.66008840004174,Moderate,"Water is acceptable, but may have some impurities."
32.87790629359203,6.96407482859542,966.5139875052762,62.29850743464056,Poor,Water is of poor quality and may require significant treatment.
13.642459615298531,8.322247946908643,658.0404554141044,53.01101277228037,Poor,Water is of poor quality and may require significant treatment.
10.011579397775561,7.6123694976274,498.1460202136052,85.76837715018117,Poor,Water is of poor quality and may require significant treatment.
3.9168790855309554,6.858770309788895,12.115267892475856,26.58041901481645,Excellent,Water is of exceptional quality.
39.449415563115004,8.151789221274178,57.244335958905765,20.676807118655958,Poor,Water is of poor quality and may require significant treatment.
16.128249799126415,6.443070398940471,182.5687352592147,61.14032632240547,Unacceptable,Water is not suitable for consumption.
14.086759990825165,6.180322206096028,736.2114341506109,32.02449969311497,Unacceptable,Water is not suitable for consumption.
21.66598902272627,8.588347798598559,33.247027267563126,2.6083621802430623,Unacceptable,Water is not suitable for consumption.
39.1087776641767,7.008228029130965,998.8145438572196,37.301819185847165,Poor,Water is of poor quality and may require significant treatment.
18.811369424878283,6.4506929522863405,548.6731443246688,5.174515892980325,Unacceptable,Water is not suitable for consumption.
4.299408113224157,8.322875092761187,717.983503005263,78.94108142891854,Poor,Water is of poor quality and may require significant treatment.
40.2859785549298,7.071609512786029,361.5703807611226,87.89453865476749,Good,"Water is suitable for consumption, but may require treatment."
28.223816294208,7.102845155276541,829.7546390924784,64.43618030913588,Poor,Water is of poor quality and may require significant treatment.
30.477362545782505,7.333660675445556,522.1547812292285,73.09210693253227,Moderate,"Water is acceptable, but may have some impurities."
41.19478895187578,6.9960627789820515,892.7913951786703,38.2618413910471,Poor,Water is of poor quality and may require significant treatment.
3.876958612178943,8.797682047482677,910.7246770332023,25.13835752028799,Unacceptable,Water is not suitable for consumption.
38.185645668418736,6.9937829009049235,550.8416140849162,38.379105817800216,Moderate,"Water is acceptable, but may have some impurities."
41.93529195385876,8.851466321313186,14.825193206821519,36.05164850059126,Unacceptable,Water is not suitable for consumption.
6.324845392117096,6.845003693821795,222.2464007602415,94.1214212194256,Excellent,Water is of exceptional quality.
14.013689259241946,8.770064849285797,966.4566889087845,27.724534350483122,Unacceptable,Water is not suitable for consumption.
42.20597467603028,6.0004479437021025,840.3787375721433,62.690657503109904,Unacceptable,Water is not suitable for consumption.
35.45507647572394,6.222465990167697,830.0687659671194,2.056406577366421,Unacceptable,Water is not suitable for consumption.
40.352587596323716,7.025212041540887,570.9555150850265,20.670946259229726,Moderate,"Water is acceptable, but may have some impurities."
3.5829752275280513,8.285001421171106,549.7667847913638,4.5386376187394495,Poor,Water is of poor quality and may require significant treatment.
49.85848533340753,6.35969880836564,650.7391288053643,62.136686698425656,Unacceptable,Water is not suitable for consumption.
27.082154416776167,7.8190883244495435,470.18742051254657,35.219258895972125,Poor,Water is of poor quality and may require significant treatment.
42.875689126542746,7.786281115095148,717.356278765579,13.818762602943357,Poor,Water is of poor quality and may require significant treatment.
43.99477579037153,8.258547435627072,912.4146830129082,24.830935343554383,Poor,Water is of poor quality and may require significant treatment.
1.7109514298381812,8.274730419704209,114.7266701755797,34.10127274059859,Poor,Water is of poor quality and may require significant treatment.
8.583037376560586,7.142098880778731,339.86413648250755,41.81102218582124,Good,"Water is suitable for consumption, but may require treatment."
46.608046220800865,7.604730526760774,473.24196612390114,7.835175882713696,Poor,Water is of poor quality and may require significant treatment.
39.75920267553994,8.123872597720242,476.73843351161247,73.36239610548444,Poor,Water is of poor quality and may require significant treatment.
14.841381565221429,7.7022307550318425,845.2287475106809,63.48766582240276,Poor,Water is of poor quality and may require significant treatment.
28.103716296235426,6.42970581634882,292.3231886839802,14.703454410047478,Unacceptable,Water is not suitable for consumption.
41.690848578798715,6.107242341582626,616.6801703259167,24.984513018254784,Unacceptable,Water is not suitable for consumption.
24.47972650491067,8.25320439948924,68.79174969332647,16.499959514570318,Poor,Water is of poor quality and may require significant treatment.
36.84006750420675,6.000728697502193,664.8195497355988,56.24168269044946,Unacceptable,Water is not suitable for consumption.
33.79095194472194,8.6882519186228,600.3165589118876,89.83153408642151,Unacceptable,Water is not suitable for consumption.
2.230688238639172,7.908534130031958,46.439593669634235,44.50288270049902,Poor,Water is of poor quality and may require significant treatment.
48.841945979348104,6.919559288171567,929.1956404755354,11.563721519237314,Poor,Water is of poor quality and may require significant treatment.
49.51900676640057,8.977262366980197,611.2748849965293,46.33741783743231,Unacceptable,Water is not suitable for consumption.
40.38294451190537,6.580742818822499,89.77303435336681,24.378452030413378,Excellent,Water is of exceptional quality.
32.4132852997785,6.302086972415242,951.2673742061993,78.59630774589881,Unacceptable,Water is not suitable for consumption.
2.92929077890971,8.358140213216874,186.63147835674977,12.325196748605926,Poor,Water is of poor quality and may require significant treatment.
42.027944983856855,6.601612270257355,161.60571501882092,22.01880786259003,Excellent,Water is of exceptional quality.
36.05174900793099,6.626712761208693,749.5351176515397,97.14424712782125,Moderate,"Water is acceptable, but may have some impurities."
34.79106077980118,8.089408091426247,281.2825851219456,85.24746011226637,Poor,Water is of poor quality and may require significant treatment.
39.507354080580015,6.906691772097079,725.5929245570235,15.428634951727172,Moderate,"Water is acceptable, but may have some impurities."
34.13508683712018,7.736225541602669,255.0056443049399,19.078828396612792,Poor,Water is of poor quality and may require significant treatment.
10.90662880048156,8.089176150389918,374.15712913026454,98.0280612469986,Poor,Water is of poor quality and may require significant treatment.
3.7861453288463967,8.080889898832021,220.3371325759782,84.12137055662815,Poor,Water is of poor quality and may require significant treatment.
7.1873497576568415,7.355856183244223,978.9581723003599,64.42272229987599,Poor,Water is of poor quality and may require significant treatment.
14.971689372378211,8.510049549601291,514.8166362090726,4.989671475084256,Unacceptable,Water is not suitable for consumption.
23.31591463194155,7.583652241694519,916.7861168215633,45.89497379318262,Poor,Water is of poor quality and may require significant treatment.
24.764893513674508,7.17555731294696,908.8694776304177,0.295210852222072,Poor,Water is of poor quality and may require significant treatment.
41.92458219046396,8.775154893761826,422.5566528303537,35.38856334086529,Unacceptable,Water is not suitable for consumption.
11.978814686982547,7.736995692734954,332.9244624252039,64.17658524825376,Poor,Water is of poor quality and may require significant treatment.
25.69817164087424,6.272594015264382,873.5082123399202,39.53576449826686,Unacceptable,Water is not suitable for consumption.
10.770143851686159,7.309310787039074,844.1337799770268,15.879497905113539,Poor,Water is of poor quality and may require significant treatment.
16.709600412111087,6.352989174637571,799.790423886905,74.97220896423407,Unacceptable,Water is not suitable for consumption.
33.57180723863388,6.984296979757194,837.2683530496663,74.94271779803155,Poor,Water is of poor quality and may require significant treatment.
16.879088830720292,8.659708877634902,719.0260583276443,53.56337212752479,Unacceptable,Water is not suitable for consumption.
31.99888265223127,6.275559875879352,140.34960518147432,10.735334168509791,Unacceptable,Water is not suitable for consumption.
42.01858202044803,7.16388377598331,793.2199646460089,96.51472268128212,Moderate,"Water is acceptable, but may have some impurities."
32.460050365542465,6.0459161728788295,215.4403904641472,76.39214186637734,Unacceptable,Water is not suitable for consumption.
28.81468707593408,8.92874095629518,668.9874622890321,27.892387535088737,Unacceptable,Water is not suitable for consumption.
14.285901851279743,8.093415103263355,171.59758209619912,15.068319027045884,Poor,Water is of poor quality and may require significant treatment.
10.093235548385293,8.43927479613129,156.48139044692843,79.08758354458709,Poor,Water is of poor quality and may require significant treatment.
16.082876751087305,8.228884618344695,743.2729009312691,60.11108837072694,Poor,Water is of poor quality and may require significant treatment.
39.79497484949472,8.858675765327803,961.0581357725093,68.0715914999891,Unacceptable,Water is not suitable for consumption.
34.274215493013465,6.133086159198924,905.5927558789135,28.422423871283453,Unacceptable,Water is not suitable for consumption.
36.125083251807354,6.355961342331866,0.702181021139836,3.5182300770516983,Unacceptable,Water is not suitable for consumption.
16.384557211551638,8.25593398820568,815.0705045514524,9.805667739838142,Poor,Water is of poor quality and may require significant treatment.
41.318703983045914,6.779379842529129,59.124064221635294,50.47652082509243,Excellent,Water is of exceptional quality.
37.28522477228683,7.334844220649918,116.83769443039283,21.680375876516166,Excellent,Water is of exceptional quality.
21.20877340268083,6.684990905633397,940.2165351139006,62.89989403012485,Poor,Water is of poor quality and may require significant treatment.
10.338557246225626,7.983372288729221,890.5342974187535,16.543218641157374,Poor,Water is of poor quality and may require significant treatment.
38.98163908366657,8.958604658416807,499.30169602736686,29.605958790994215,Unacceptable,Water is not suitable for consumption.
45.34067998006411,7.316713666670708,204.32016575091282,22.027417229300163,Excellent,Water is of exceptional quality.
36.32114988443689,8.914686850161154,849.6374295617078,69.12679775789988,Unacceptable,Water is not suitable for consumption.
9.600582670997982,7.577386728217186,748.9465296597697,71.11845905641172,Poor,Water is of poor quality and may require significant treatment.
42.859526618691575,7.60772331741828,594.9789040616505,28.469766990964473,Poor,Water is of poor quality and may require significant treatment.
36.81487480466708,8.753968756497144,188.1301961617734,7.4680785010573185,Unacceptable,Water is not suitable for consumption.
31.802136388955223,8.875586279179698,6.079897581925842,34.12835110513887,Unacceptable,Water is not suitable for consumption.
